EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,EMG_8,Gyro_1,Gyro_2,Gyro_3,Accel_1,Accel_2,Accel_3,Word_Signed
2,3,9,6,7,4,12,6,8,7,6,13.7,-9.69,41.7,w
2,3,10,5,6,4,13,6,8,7,6,13.1,-11.4,40.5,w
4,3,12,4,6,5,14,8,8,7,6,13.4,-13.1,40.9,w
4,3,14,5,10,6,9,8,8,7,6,12.6,-13.1,39,w
6,3,15,5,13,7,9,7,8,7,7,11.7,-12.3,40,w
6,2,16,7,22,8,9,8,8,7,7,10.9,-14.8,40.7,w
5,3,15,8,26,8,12,13,8,7,7,9.14,-13.3,42.2,w
5,4,20,12,30,10,15,14,8,8,7,4.41,-12,41.2,w
8,8,18,22,33,15,21,15,8,8,7,4.77,-4.79,39.1,w
8,11,30,24,49,24,19,15,8,9,7,-0.801,-9.12,38.4,w
7,12,31,31,55,25,23,14,8,9,6,-4.53,-7.97,37.8,w
8,12,31,32,56,23,24,20,8,9,6,-8.3,-6.91,36.3,w
7,14,30,33,54,25,29,19,8,10,6,-9.51,-6.58,36.6,w
7,15,32,31,44,24,31,18,8,10,6,-9.63,-5.04,36.5,w
7,18,32,29,41,26,33,14,8,10,6,-9.71,-5.61,37.4,w
8,19,28,25,38,23,32,13,8,10,6,-8.69,-4.75,38.2,w
5,18,31,17,34,19,28,13,8,10,6,-8.07,-6.89,38.6,w
6,15,19,14,18,10,27,14,8,9,6,-8.61,-5.47,39.6,w
6,15,15,10,11,10,24,14,8,9,6,-5.61,-9.79,41.2,w
6,14,14,10,8,10,24,8,8,9,5,1.6,-9.14,41.4,w
5,12,14,9,8,7,21,8,8,8,5,8.36,-7.99,40.8,w
5,9,11,9,8,7,20,8,8,8,5,9.3,-12.2,40.1,w
4,7,13,8,8,5,16,8,8,8,5,7.99,-11.4,40.8,w
4,6,14,8,7,5,13,8,8,7,5,10.3,-11.7,39.3,w
4,4,13,6,6,4,10,5,8,7,5,8.36,-10.7,40.3,w
2,4,15,8,6,4,12,4,8,7,4,7.09,-7.64,40.5,w
2,4,18,8,8,3,14,5,8,7,4,8.03,-11.4,40.9,w
3,4,19,9,6,5,13,5,8,7,4,7.17,-9.45,40.7,w
3,5,18,10,6,4,9,5,8,7,4,6.48,-16,40.6,w
3,7,18,10,7,5,12,10,8,7,4,2.97,-11.4,41.4,w
5,7,16,12,6,6,10,11,8,7,3,3.46,-5.51,45.1,w
4,7,17,12,6,6,10,11,8,7,3,6.46,-11.8,41.5,w
4,8,15,12,6,6,11,11,8,7,3,11.7,-11.9,41,w
5,8,11,12,6,6,9,11,8,7,3,8.4,-10.1,39.4,w
5,7,9,9,4,7,6,11,8,7,3,13.6,-13.5,43.2,w
4,10,8,6,5,6,7,11,8,7,3,5.37,-10.1,38.7,w
7,14,9,6,4,6,7,10,8,7,3,13.1,-7.34,38.8,w
8,13,9,5,4,6,4,7,8,7,3,10.2,-7.48,38.9,w
7,13,9,3,4,6,5,6,8,7,3,8.81,-7.58,39.8,w
7,11,6,3,4,8,9,8,8,7,3,9.14,-8.61,40.9,w
8,11,10,4,3,8,10,9,8,7,3,9.9,-9.08,40.5,w
8,10,10,3,3,8,10,11,8,7,3,11.2,-10.6,40.1,w
8,12,13,4,3,7,13,11,8,7,3,7.6,-8.63,40,w
7,9,13,4,3,7,15,12,8,7,3,10.6,-8.79,40.1,w
6,5,11,4,2,8,22,14,8,7,3,9.43,-8.95,39.4,w
7,5,13,4,2,7,23,13,8,7,3,10.5,-10,38.7,w
6,5,16,4,1,5,24,12,8,7,3,10.7,-11.4,39,w
6,5,17,5,1,4,23,10,8,7,3,10.4,-11.3,39.4,w
5,5,16,5,1,6,22,9,8,7,3,10.2,-11.2,41.1,w
6,5,16,5,1,7,24,8,8,7,3,9.8,-9.92,41,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,7,3,10.8,-10.9,40.1,w
3,3,3,3,3,3,3,3,8,7,3,10.6,-10.1,39.3,w
3,3,3,3,3,3,3,3,8,7,3,10.6,-9.75,39.4,w
3,3,3,3,3,3,3,3,8,7,3,10,-9.88,39.2,w
4,1,1,1,1,7,17,10,8,7,3,10.6,-10.6,38.3,w
4,1,1,1,1,6,14,11,8,7,3,10.8,-11.7,38.9,w
4,1,1,0,1,6,12,9,8,7,3,10.8,-10.9,39.1,w
4,1,1,0,1,5,11,10,8,7,3,10.7,-11,39.3,w
5,1,1,1,1,4,10,8,8,7,3,10.6,-10.2,40.3,w
5,1,1,1,1,4,10,9,8,7,3,9.9,-10.8,40.4,w
5,1,3,2,1,3,7,8,8,7,3,10.6,-11.4,40,w
5,2,3,2,1,3,6,7,8,7,3,10,-9.63,41.3,w
4,2,7,4,1,3,3,7,8,7,3,10.9,-9.12,41.6,w
4,3,8,5,1,2,3,5,8,7,3,10.1,-11.7,42,w
3,4,13,7,2,2,3,7,8,7,3,8.69,-12.6,44.3,w
3,4,12,9,3,2,3,6,8,7,3,4.49,-17,42.6,w
2,4,12,9,4,2,3,6,8,7,3,2.89,-13.3,40.5,w
2,5,14,9,4,2,3,8,8,7,4,2.95,-13.3,41.4,w
3,7,17,11,4,2,5,8,8,8,4,6.11,-11.5,38.7,w
3,8,17,11,5,3,11,10,8,8,4,9.55,-9.67,37.1,w
3,8,15,9,6,3,11,11,8,8,4,11.1,-10.1,36,w
6,8,15,10,6,3,11,11,8,8,5,12.2,-6.97,35.1,w
5,7,14,11,5,3,11,11,8,7,5,13.3,-9.02,35.8,w
7,7,16,9,4,3,13,12,8,7,5,13.9,-8.77,36.7,w
7,7,18,9,4,3,14,13,8,7,5,15.4,-9.36,38.6,w
7,7,18,11,4,4,14,12,8,7,6,15.7,-11.3,39.1,w
9,4,15,10,7,4,12,13,8,7,6,17.1,-10.8,38.1,w
10,4,16,12,9,5,14,10,8,7,6,17.6,-11.7,39.9,w
11,3,18,14,14,12,17,10,8,7,6,15.2,-11.8,39.8,w
9,3,18,16,23,12,22,13,7,7,7,13.6,-13.8,41.2,w
11,5,21,14,35,20,37,25,7,7,7,11.1,-15,41,w
10,7,20,23,51,34,48,29,7,8,7,7.29,-9.02,36.6,w
9,10,24,31,65,50,52,28,7,8,7,4.34,-11.8,37.9,w
11,11,23,31,79,50,67,27,7,8,7,1.21,-16.5,38.8,w
9,12,23,39,87,52,76,30,8,9,6,-1.64,-13.7,37.7,w
8,13,24,43,100,54,69,32,8,9,6,-2.71,-11.1,39,w
8,13,23,41,94,48,68,33,8,9,6,-6.13,-9.73,40.7,w
8,12,27,41,88,50,63,32,8,10,6,-11.1,-6.19,38,w
6,11,24,42,81,45,53,18,8,10,6,-8.48,-8.13,38.3,w
5,11,23,33,65,31,40,14,8,10,6,-7.68,-7.81,39.5,w
5,8,18,25,51,16,34,15,8,10,6,-11,-5.78,38.8,w
3,8,19,23,37,15,20,14,8,10,6,-8.69,-7.99,40.6,w
3,7,19,15,27,12,10,9,8,9,6,-7.27,-6.99,39.8,w
2,7,17,9,11,10,11,9,8,9,5,-5.98,-11.6,40.4,w
2,7,16,9,11,8,12,7,8,9,5,-2.29,-9.1,39.5,w
2,8,16,7,9,7,12,9,8,9,5,-2.93,-12.1,39.9,w
2,8,21,5,6,4,7,9,8,9,5,1.31,-12.1,40.7,w
2,8,23,5,6,3,9,9,8,8,5,5.92,-8.54,40.5,w
3,7,26,6,7,3,10,9,8,8,5,5.76,-10,42.1,w
4,8,25,7,6,3,15,11,8,8,5,8.4,-11.2,41.7,w
4,8,25,6,5,4,18,12,8,8,5,8.16,-8.98,42.3,w
5,8,30,5,6,3,17,13,8,7,6,8.05,-7.62,42.2,w
5,9,29,6,6,4,19,14,8,7,6,9.92,-9.69,41.6,w
6,9,27,6,6,5,23,10,8,7,6,11.4,-8.81,40.8,w
6,9,21,6,4,6,24,11,8,7,6,12.3,-10.1,40.6,w
6,7,22,5,5,6,28,13,8,7,6,13.3,-9.67,39.1,w
7,8,19,6,11,9,29,19,8,7,6,12.4,-11.3,40.5,w
6,7,21,8,11,10,27,18,8,7,6,12.9,-11.3,39.4,w
5,7,25,11,14,9,34,19,8,7,6,10.5,-13.4,40.9,w
5,5,21,11,15,15,36,15,7,7,7,9.32,-15.1,42.1,w
5,5,20,17,23,22,35,20,7,8,7,7.87,-14.3,43.4,w
4,5,19,23,38,23,34,23,7,8,7,7.87,-14.3,43.4,w
4,5,20,23,45,31,34,26,8,8,7,8.55,-11,35.2,w
5,6,24,24,53,39,34,25,8,9,7,-0.625,-8.63,30.5,w
4,7,25,26,59,38,33,19,8,9,6,-1.74,-9.14,37.5,w
5,7,27,24,63,37,30,20,8,9,6,-6.41,-9.43,37.7,w
5,8,30,24,62,41,22,20,8,9,6,-8.09,-7.44,37.8,w
6,9,35,24,61,36,24,22,8,9,6,-8.09,-7.44,37.8,w
6,9,37,20,56,33,29,17,8,9,6,-8.09,-7.44,37.8,w
5,9,41,15,41,32,28,15,8,9,6,-8.09,-7.44,37.8,w
6,11,41,15,35,23,28,13,8,9,6,-8.09,-7.44,37.8,w
3,8,34,14,26,15,22,11,8,9,6,-8.09,-7.44,37.8,w
4,6,35,10,16,14,23,9,8,9,6,-8.09,-7.44,37.8,w
4,6,29,10,13,14,22,8,8,9,6,-8.09,-7.44,37.8,w
4,5,22,8,12,10,20,7,8,9,6,-8.09,-7.44,37.8,w
4,4,16,8,12,8,16,11,8,9,5,-2.91,-6.33,41.5,w
4,3,13,6,9,3,8,12,8,9,5,-0.215,-7.7,40.3,w
5,4,10,4,9,3,7,11,8,9,5,1.72,-9.53,39.5,w
5,5,7,4,9,3,6,10,8,8,4,0.898,-7.48,41.1,w
6,10,11,6,8,4,6,11,8,8,4,3.75,-10.6,40.1,w
6,10,9,6,7,3,6,13,8,8,4,3.28,-10.7,42.8,w
6,11,10,6,7,3,6,12,8,8,3,4.38,-4.61,45,w
6,12,10,8,7,3,8,12,8,8,3,5.8,-3.89,42.9,w
6,12,11,7,6,3,7,9,8,7,3,8.89,-10.4,42.1,w
9,15,12,8,5,3,7,8,8,7,3,8.3,-9.53,41.9,w
10,21,16,9,4,5,18,8,8,7,3,6.41,-5.59,43.3,w
14,28,16,9,5,14,29,12,8,7,3,19.8,-18.7,52,w
14,24,13,7,4,15,33,11,8,7,3,12.4,-7.71,37.7,w
13,23,14,7,3,16,38,13,8,7,3,6.43,-5.9,40.6,w
14,24,13,7,3,17,43,15,8,7,3,12.2,-9.98,38.3,w
14,23,12,4,2,18,45,17,8,7,3,9.67,-5.96,37.8,w
13,23,11,4,2,18,47,18,8,7,3,9.75,-8.18,39.5,w
11,20,10,3,2,20,52,18,8,7,3,9.73,-8.2,41.1,w
10,13,6,3,2,17,45,17,8,7,3,9.71,-7.73,39.6,w
6,3,7,2,2,10,35,13,8,7,3,11.6,-4.14,38.3,w
6,6,6,2,2,8,35,16,8,7,3,9.57,-8.67,43.3,w
8,7,4,2,2,7,36,14,8,7,3,10.1,-11,39.4,w
9,7,3,2,2,9,33,15,8,7,3,9.43,-9.71,41.1,w
9,8,4,2,2,11,29,14,8,7,3,6.5,-5.88,42.3,w
10,8,4,3,3,12,31,11,8,7,3,10.2,-9.26,40.5,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,7,3,8.95,-12.9,38.4,w
3,3,3,3,3,3,3,3,8,7,3,8.93,-13.4,38.3,w
3,3,3,3,3,3,3,3,8,7,3,9.2,-12.5,39.1,w
3,3,3,3,3,3,3,3,8,7,3,8.63,-12.5,39.8,w
8,2,1,1,2,4,20,13,8,7,3,8.96,-12.3,39.6,w
8,2,1,2,2,4,26,16,8,7,3,8.85,-12.5,40.2,w
7,2,2,3,2,4,24,14,8,7,3,8.16,-11.6,40.1,w
7,2,2,5,2,4,22,12,8,7,3,7.91,-11.8,40.9,w
6,2,8,12,3,4,17,11,8,7,3,9.57,-13.8,37.5,w
5,3,9,16,3,4,12,10,8,7,3,12.6,-19.4,37.5,w
5,3,11,17,3,4,10,9,8,7,3,11,-17.7,41.1,w
4,3,12,18,3,3,9,8,8,8,3,2.42,-15.5,42.1,w
4,3,12,18,4,3,9,8,8,8,4,2.05,-13.3,42.7,w
4,4,13,19,4,3,3,5,8,8,4,4.43,-14.9,40.5,w
4,4,13,19,4,3,4,4,8,8,4,4.94,-15,38.7,w
5,4,14,18,4,4,4,5,8,8,4,8.61,-12.5,36.7,w
4,4,9,11,3,4,4,5,8,8,5,11.5,-11.5,35.2,w
5,4,12,8,3,4,5,5,8,7,5,12.7,-10.3,36.2,w
4,4,17,9,5,4,5,7,8,7,5,14.2,-12.1,37.2,w
8,4,16,8,5,4,9,10,8,7,6,13.6,-11.1,37.9,w
8,7,29,10,4,5,14,11,8,7,6,14.5,-9.92,38.5,w
7,9,34,11,5,5,23,16,8,7,6,14.6,-13.1,39.1,w
7,9,34,11,7,5,22,19,8,7,6,16.5,-13,40,w
8,8,37,11,16,6,23,21,7,7,6,15.1,-9.86,40.1,w
8,9,37,13,19,8,28,25,7,7,6,14.2,-16.3,40.4,w
8,9,33,12,23,8,32,25,7,7,7,8.65,-12.5,39.1,w
10,10,28,15,27,14,32,30,7,7,7,8.09,-14.7,40.4,w
8,14,33,28,43,25,28,31,7,8,7,9,-13,35.9,w
9,10,21,40,53,25,31,29,7,8,7,6.5,-11.9,38.7,w
10,8,15,39,60,26,23,32,8,9,6,-1.84,-11.7,37.3,w
10,9,15,41,61,26,21,28,8,9,6,-4.26,-9.55,37.3,w
8,9,11,40,55,25,21,28,8,9,6,-5.64,-7.21,36.8,w
8,7,13,38,52,22,19,26,8,10,6,-7.36,-10.3,39,w
9,9,12,38,48,22,15,29,8,10,6,-12.1,-5.82,37.5,w
7,9,13,33,43,15,14,21,8,10,6,-9.38,-9.04,38.3,w
6,5,8,20,27,5,16,19,8,9,6,-8.81,-8.34,38.8,w
5,5,8,7,18,3,9,21,8,9,6,-9.75,-7.19,40.4,w
6,5,9,7,11,4,11,16,8,9,5,-2.23,-12.3,40.1,w
5,6,10,4,9,3,13,17,8,9,5,-4.3,-9.18,41.4,w
5,6,14,3,6,3,11,15,8,9,5,0.137,-12.5,41.8,w
5,7,14,3,6,4,16,14,8,8,5,0.684,-9.63,41.9,w
5,6,19,8,8,6,17,12,8,8,5,5.18,-13.4,41.4,w
5,8,25,7,8,7,19,11,8,8,5,2.85,-7.5,40.9,w
4,7,32,8,8,7,25,12,8,8,5,8.59,-10.5,42.2,w
4,7,35,9,8,7,26,11,8,8,5,8.81,-11.3,42,w
3,6,37,11,8,6,26,10,8,7,5,7.85,-7.7,41.4,w
4,8,46,11,8,7,26,9,8,7,6,8.96,-11.1,41.2,w
3,8,51,14,8,6,28,11,8,7,6,10,-8.61,40.7,w
4,8,53,16,11,7,30,13,8,7,6,10.4,-11.1,39.7,w
5,7,52,13,8,4,28,14,8,7,6,9.63,-9.69,39.6,w
4,4,46,14,10,3,28,14,8,7,6,11.7,-10.6,39,w
5,5,47,15,13,6,22,16,8,7,6,14.2,-12.7,39.4,w
6,5,49,15,17,6,28,14,8,7,6,14.5,-13.1,40.7,w
6,4,52,13,21,8,32,17,7,7,6,13.8,-15,41.3,w
7,2,43,16,22,11,32,17,7,7,7,10.4,-15.2,41.2,w
6,2,39,16,30,10,30,17,7,7,7,8.36,-13.5,40.2,w
7,3,34,17,39,13,29,22,7,8,7,5.74,-12.1,39.7,w
7,4,37,17,42,19,30,21,8,8,7,1.88,-10.6,38,w
7,5,38,16,53,29,30,21,8,9,6,0.137,-10.4,38.5,w
6,6,30,15,54,29,30,17,8,9,6,-2.85,-10.5,37.9,w
6,6,27,15,48,30,27,23,8,9,6,-5.53,-10.2,35.9,w
6,5,21,16,47,28,23,20,8,9,6,-8.01,-7.09,36,w
6,6,20,13,48,25,21,20,8,10,6,-7.79,-6.23,36.2,w
6,6,18,11,38,26,21,21,8,10,6,-7.99,-8.24,38.8,w
5,5,20,8,28,22,15,14,8,10,6,-7.95,-6.45,39,w
4,4,16,7,25,16,16,14,8,9,6,-6.31,-8.26,40.2,w
4,4,14,11,13,7,15,14,8,9,5,-7.07,-8.36,40.6,w
4,4,24,11,9,4,14,14,8,9,5,-7.07,-8.36,40.6,w
4,4,31,13,10,4,12,7,8,9,5,-7.07,-8.36,40.6,w
4,5,30,12,7,4,10,7,8,9,5,-7.07,-8.36,40.6,w
3,6,32,14,5,5,11,7,8,9,5,-7.07,-8.36,40.6,w
3,5,28,13,6,6,12,6,8,9,5,-7.07,-8.36,40.6,w
3,5,27,16,7,5,10,6,8,9,5,-7.07,-8.36,40.6,w
4,10,25,15,7,6,9,7,8,8,4,4.2,-11.8,41.2,w
3,14,26,10,7,5,8,6,8,8,4,3.98,-9.22,42.6,w
4,15,17,10,7,5,7,6,8,8,4,3.28,-9.22,43.1,w
3,15,9,7,6,4,7,6,8,8,4,6.99,-9.16,41.7,w
3,15,11,9,7,4,6,6,8,7,3,5.31,-6.86,42,w
5,15,11,9,7,4,5,6,8,7,3,11,-10.5,41.6,w
4,16,15,9,7,3,4,4,8,7,3,9.53,-9.02,40.9,w
4,16,16,6,5,3,4,4,8,7,3,10.9,-8.96,40.4,w
4,12,21,8,4,3,4,5,8,7,3,9.08,-6.25,40.4,w
4,7,22,9,4,3,4,7,8,7,3,10.2,-6.52,40.3,w
4,5,23,9,4,3,4,6,8,7,3,11.4,-7.54,41.8,w
5,5,22,9,4,3,4,12,8,7,3,8.28,-6,40.2,w
5,5,20,7,3,3,5,15,8,7,3,8.01,-6.74,39.9,w
5,4,19,5,2,4,6,16,8,7,3,8.01,-6.74,39.9,w
5,2,16,5,2,4,6,17,8,7,3,8.01,-6.74,39.9,w
6,2,14,5,1,3,7,19,8,7,3,8.01,-6.74,39.9,w
6,1,9,4,2,3,12,20,8,7,3,8.01,-6.74,39.9,w
7,1,6,2,2,4,12,20,8,7,3,8.01,-6.74,39.9,w
8,1,3,2,2,4,13,20,8,7,3,8.01,-6.74,39.9,w
6,2,3,2,2,4,16,16,8,7,3,8.01,-6.74,39.9,w
6,2,3,2,1,3,15,14,8,7,3,8.01,-6.74,39.9,w
5,1,3,2,1,3,15,15,8,7,3,8.01,-6.74,39.9,w
6,2,4,3,2,3,18,17,8,7,3,8.01,-6.74,39.9,w
5,2,3,3,2,5,19,15,8,7,3,8.01,-6.74,39.9,w
4,2,3,3,1,5,17,13,8,7,3,8.01,-6.74,39.9,w
4,2,3,2,1,5,23,13,8,7,3,8.01,-6.74,39.9,w
2,2,4,3,1,4,25,14,8,7,3,8.01,-6.74,39.9,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,7,3,10.1,-9.47,39.7,w
3,3,3,3,3,3,3,3,8,7,3,10.1,-9.47,39.7,w
3,3,3,3,3,3,3,3,8,7,3,10.1,-9.47,39.7,w
3,3,3,3,3,3,3,3,8,7,3,10.1,-9.47,39.7,w
7,2,8,9,1,4,10,7,8,7,3,10.1,-9.47,39.7,w
6,5,25,9,3,4,9,6,8,7,3,10.1,-9.47,39.7,w
5,4,29,8,3,4,8,5,8,7,3,10.1,-9.47,39.7,w
4,4,26,8,3,4,7,5,8,7,3,10.1,-9.47,39.7,w
4,4,29,9,4,4,5,5,8,7,4,5.45,-16.5,40.7,w
3,8,31,10,3,3,3,7,8,7,4,5.08,-13.1,42.2,w
3,8,32,9,4,3,3,6,8,8,4,3.14,-8.95,41.7,w
4,9,31,6,4,4,4,8,8,8,4,3.77,-11.2,39.8,w
5,9,31,6,5,4,4,10,8,8,4,6.09,-9.08,38.6,w
5,8,22,9,5,4,6,11,8,8,4,9.16,-11.8,38.8,w
6,8,17,10,5,3,9,12,8,8,5,11.5,-10.2,37.3,w
7,8,24,10,6,3,10,12,8,7,5,12.2,-9.28,37.7,w
7,8,30,12,5,3,11,12,8,7,5,13.6,-9.55,37.2,w
9,5,30,13,6,4,14,14,8,7,5,13.1,-8.63,38,w
10,7,31,14,7,5,23,12,8,7,5,13.7,-10.6,38.1,w
8,6,30,14,7,4,24,12,8,7,6,12.2,-10.3,39.9,w
8,6,29,14,7,4,28,14,8,7,6,13,-9.77,39.5,w
8,7,31,12,6,4,27,14,8,7,6,12.2,-12.1,38.8,w
7,6,31,13,8,5,28,14,7,7,6,14,-12.2,39.2,w
8,6,24,13,12,6,41,16,7,7,6,14.1,-13.6,38.4,w
10,7,20,12,13,6,53,22,7,7,7,12.3,-16.9,38.9,w
9,7,19,13,13,11,56,31,7,7,7,13.3,-18.5,39.1,w
13,5,18,16,25,18,58,44,7,7,7,9.36,-15.9,39.7,w
20,7,24,31,40,29,60,51,7,7,7,9,-15.4,37.7,w
20,10,40,47,55,44,66,46,7,8,7,6.99,-13.2,35.8,w
19,9,35,61,62,54,72,48,7,8,7,7.4,-14.6,37.1,w
20,10,36,64,75,54,71,49,7,8,7,7.4,-14.6,37.1,w
19,10,39,66,71,55,58,50,7,8,7,7.4,-14.6,37.1,w
17,10,35,69,75,56,47,48,7,8,7,7.4,-14.6,37.1,w
15,9,36,67,76,51,45,40,8,9,6,-6.15,-12.1,38.7,w
11,10,40,65,66,46,34,30,8,9,6,-6.68,-10.9,38.9,w
5,8,34,52,53,36,30,23,8,9,6,-7.34,-9.47,38.6,w
4,4,20,37,38,20,22,23,8,9,6,-7.48,-10.3,38.4,w
3,4,19,22,32,11,17,21,8,9,6,-9.98,-7.46,39.8,w
2,5,18,17,17,10,15,20,8,9,6,-7.4,-9.94,39.6,w
2,5,15,13,16,9,17,18,8,9,5,-6.91,-10,39.7,w
3,4,15,8,13,9,20,17,8,9,5,-3.13,-12.4,40.1,w
4,4,19,11,13,8,17,12,8,9,5,1.02,-13.5,39.2,w
3,3,17,8,11,4,19,10,8,8,5,2.91,-10.8,40.4,w
3,3,17,9,11,6,19,8,8,8,5,5.06,-12.6,41,w
3,2,18,8,10,6,19,7,8,8,5,7.81,-12.2,41.2,w
3,2,18,8,11,5,17,13,8,8,6,7.97,-11.6,40.9,w
3,2,24,9,11,5,18,16,8,8,6,7.19,-10.9,40.4,w
4,4,29,13,12,6,16,16,8,7,6,8.57,-12,40.9,w
3,8,35,13,12,6,16,15,8,7,6,10.6,-12.1,40.2,w
3,8,40,10,14,8,25,19,8,7,6,10.2,-11.8,39.7,w
4,8,42,11,13,8,25,20,8,7,6,11.2,-12,38.8,w
5,8,40,11,12,7,24,24,8,7,6,11.2,-12,38.8,w
5,9,43,11,16,9,32,32,8,7,6,11.2,-12,38.8,w
5,9,43,12,23,15,34,29,8,7,6,11.2,-12,38.8,w
6,9,38,12,27,17,37,27,8,7,6,11.2,-12,38.8,w
9,7,34,10,29,17,36,28,8,7,6,11.2,-12,38.8,w
10,3,26,12,32,23,34,31,7,8,7,8.42,-16.3,40,w
10,5,23,24,35,32,33,29,7,8,7,6.27,-16,40.9,w
10,5,17,39,49,43,38,31,7,8,7,4.2,-14.1,38.8,w
10,6,21,47,56,48,41,26,8,9,6,-0.137,-12.9,39.6,w
12,10,21,62,59,48,35,22,8,9,6,-3.73,-10.2,36.3,w
13,11,21,60,52,43,34,23,8,9,6,-6.68,-10.3,36.9,w
14,11,20,63,48,42,34,21,8,10,6,-9.84,-8.03,35.1,w
10,11,23,63,46,41,35,20,8,10,6,-11.2,-4.84,35.2,w
10,12,24,60,41,34,32,20,8,10,6,-8.63,-7.52,37.4,w
8,10,22,50,36,22,25,16,8,10,6,-8.4,-6.86,38.3,w
7,9,21,36,22,12,21,15,8,10,6,-5.74,-6.48,37.9,w
6,8,21,27,16,7,20,16,8,9,5,-5.43,-11.5,40.7,w
4,5,17,12,10,5,20,12,8,9,5,-3.54,-10.4,39.9,w
3,3,19,12,9,4,18,10,8,9,5,-0.938,-8.38,40.8,w
3,3,20,11,10,3,13,9,8,9,5,0.469,-7.79,41.7,w
4,4,18,9,9,4,11,8,8,8,5,2.5,-11.8,42.4,w
4,6,18,10,10,4,11,6,8,8,5,1.66,-7.03,41.8,w
4,8,21,9,8,3,10,13,8,8,4,1.35,-10.3,41.8,w
5,8,21,8,9,4,8,14,8,8,4,3.26,-9.41,40.5,w
8,10,22,7,7,4,6,16,8,8,4,7.13,-8.73,42.5,w
8,10,21,5,6,3,2,17,8,8,4,6.39,-8.14,41.4,w
7,10,20,5,6,3,3,15,8,7,4,6.86,-9.79,41.4,w
9,11,22,4,4,2,7,17,8,7,4,8.05,-6.46,43.5,w
9,11,24,6,5,2,7,18,8,7,4,8.14,-8.13,42.7,w
10,8,26,6,4,2,9,19,8,7,4,8.71,-7.62,40.9,w
10,8,20,6,4,2,14,11,8,7,4,11,-9.9,42.2,w
9,7,21,5,3,2,18,11,8,7,4,7.27,-6.15,40.3,w
8,5,16,5,3,3,23,8,8,7,4,9.43,-8.42,39.9,w
8,5,15,5,3,3,23,10,8,7,4,9.34,-5.76,40,w
9,5,15,5,2,5,30,13,8,7,4,9.14,-5.94,41.5,w
7,4,11,4,2,5,27,14,8,7,4,8.14,-6.76,41.7,w
6,3,8,2,1,4,29,12,8,7,4,9.75,-6.64,40.3,w
6,4,5,2,1,6,29,12,8,7,4,9.45,-4.12,40.4,w
6,2,5,2,1,7,24,13,8,7,4,10.4,-6.19,40.3,w
5,2,4,3,2,8,24,13,8,7,4,9.61,-6.7,40,w
4,2,3,3,2,7,22,13,8,7,4,9.32,-6,40.1,w
4,2,3,3,2,9,23,14,8,7,3,10.1,-6.19,39.9,w
4,2,5,3,1,7,16,13,8,7,3,9.41,-5.9,40.4,w
4,2,5,4,2,7,20,11,8,7,3,9.28,-6.8,40.8,w
4,2,5,3,2,8,21,14,8,7,3,9.08,-6.64,40.8,w
4,2,6,3,1,6,18,14,8,7,3,9.08,-6.43,40.6,w
3,2,6,3,1,6,19,13,8,7,3,9.77,-7.09,40.3,w
3,1,6,3,0,4,19,13,8,7,3,9.34,-6.78,40.6,w
3,1,6,3,0,3,19,13,8,7,3,9.45,-6.7,40.6,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,7,3,8.77,-9.71,40.3,w
3,3,3,3,3,3,3,3,8,7,3,8.91,-8.89,40.2,w
3,3,3,3,3,3,3,3,8,7,3,8.95,-9.02,40.5,w
3,3,3,3,3,3,3,3,8,7,3,8.48,-8.24,41.1,w
3,1,3,1,1,4,8,7,8,7,4,8.77,-8.55,40.8,w
3,2,5,2,1,4,8,6,8,7,4,9.16,-10.4,41,w
3,2,4,2,2,4,7,7,8,7,4,9.16,-10.4,41,w
4,4,11,4,2,4,7,7,8,7,4,9.16,-10.4,41,w
5,5,18,4,2,3,5,7,8,7,4,9.16,-10.4,41,w
5,5,20,7,2,3,5,5,8,7,4,9.16,-10.4,41,w
4,8,22,10,2,3,4,5,8,7,4,9.16,-10.4,41,w
4,8,26,9,3,3,3,4,8,7,4,7.21,-12.1,40.2,w
4,9,26,12,3,4,3,3,8,8,4,5.47,-11.9,42.2,w
4,9,25,13,3,4,2,3,8,8,4,1.91,-8.96,41.6,w
4,9,30,14,3,3,3,2,8,8,4,3.96,-11.3,41.4,w
2,7,26,13,4,3,2,2,8,8,4,6.97,-10.9,40.7,w
2,8,19,14,4,3,2,2,8,8,4,8.65,-10.1,39.6,w
2,8,17,12,4,4,2,2,8,8,4,8.16,-11.7,39.3,w
2,5,18,9,4,4,3,7,8,8,5,9.34,-9.43,38.8,w
4,6,17,10,4,3,4,7,8,7,5,11,-9.16,38.7,w
4,5,18,7,5,4,3,9,8,7,5,12,-12.1,38.9,w
6,5,20,6,5,4,4,13,8,7,5,10.9,-10.1,39.4,w
6,5,19,7,4,4,4,16,8,7,5,11,-11.4,39.4,w
